MosquitoID,Date.of.Collection,Marker,Size,Height
18R-16,11/09/14,D19S433,142.54,15029
18R-16,11/09/14,TH01,192.64,14077
18R-16,11/09/14,FGA,251.08,1954
18R-16,11/09/14,FGA,254.9,2836
18R-16,11/09/14,FGA,258.6,2848
18R-16,11/09/14,FGA,262.33,1542
18R-16,11/09/14,D2S441,90.68,5104
18R-16,11/09/14,D2S441,99.64,6775
18R-16,11/09/14,D3S1358,147.19,6235
18R-16,11/09/14,D3S1358,151.4,3768
18R-16,11/09/14,D3S1358,155.35,2464
18R-16,11/09/14,D1S1656,190.24,3073
18R-16,11/09/14,D1S1656,194.27,1459
18R-16,11/09/14,D1S1656,202.03,1657
18R-16,11/09/14,D1S1656,204.99,2443
18R-16,11/09/14,D12S391,232.74,1986
18R-16,11/09/14,D12S391,240.51,1747
18R-16,11/09/14,D12S391,244.45,1128
18R-16,11/09/14,D12S391,248.38,932
18R-16,11/09/14,SE33,352.81,1279
18R-16,11/09/14,SE33,365.08,2175
18R-16,11/09/14,SE33,373.28,3434
18R-15,11/09/14,D10S1248,96.3,277
18R-15,11/09/14,D10S1248,104.54,1001
18R-15,11/09/14,D10S1248,112.68,760
18R-15,11/09/14,vWA,168.53,660
18R-15,11/09/14,vWA,172.45,705
18R-15,11/09/14,D16S539,244.38,286
18R-15,11/09/14,D16S539,256.44,384
18R-15,11/09/14,D2S1338,309.48,366
18R-15,11/09/14,D2S1338,317.8,260
18R-15,11/09/14,AMEL,100.55,5827
18R-15,11/09/14,D8S1179,144.61,1343
18R-15,11/09/14,D8S1179,153.04,1762
18R-15,11/09/14,D21S11,203.61,448
18R-15,11/09/14,D21S11,207.63,1304
18R-15,11/09/14,D21S11,217.72,371
18R-15,11/09/14,D21S11,227.79,1373
18R-15,11/09/14,D18S51,304.76,1304
18R-15,11/09/14,D18S51,313.01,514
18R-15,11/09/14,D18S51,317.21,948
18R-15,11/09/14,D22S1045,88.89,1659
18R-15,11/09/14,D22S1045,101.37,574
18R-15,11/09/14,D19S433,142.43,1543
18R-15,11/09/14,D19S433,146.26,915
18R-15,11/09/14,D19S433,150.09,1673
18R-15,11/09/14,TH01,192.59,2806
18R-15,11/09/14,FGA,241.46,428
18R-15,11/09/14,FGA,258.47,1390
18R-15,11/09/14,FGA,277.42,1317
18R-15,11/09/14,D2S441,91.61,1082
18R-15,11/09/14,D2S441,99.64,1672
18R-15,11/09/14,D3S1358,143.39,1369
18R-15,11/09/14,D3S1358,147.13,1052
18R-15,11/09/14,D1S1656,190.19,852
18R-15,11/09/14,D1S1656,198.13,912
18R-15,11/09/14,D12S391,232.6,829
18R-15,11/09/14,D12S391,240.43,881
18R-15,11/09/14,SE33,369.22,249
18R-15,11/09/14,SE33,373.39,491
18R-15,11/09/14,SE33,408.23,482
18R-13,11/09/14,D10S1248,104.48,2486
18R-13,11/09/14,D10S1248,112.67,737
18R-13,11/09/14,vWA,172.5,1520
18R-13,11/09/14,D16S539,256.49,943
18R-13,11/09/14,D16S539,260.41,672
18R-13,11/09/14,D2S1338,289.57,560
18R-13,11/09/14,D2S1338,309.54,376
18R-13,11/09/14,D2S1338,313.67,684
18R-13,11/09/14,AMEL,100.46,8473
18R-13,11/09/14,D8S1179,144.63,2886
18R-13,11/09/14,D8S1179,152.93,3871
18R-13,11/09/14,D21S11,199.66,2235
18R-13,11/09/14,D21S11,207.62,2935
18R-13,11/09/14,D18S51,313.01,3691
18R-13,11/09/14,D22S1045,88.87,1402
18R-13,11/09/14,D22S1045,91.95,2926
18R-13,11/09/14,D22S1045,101.29,4133
18R-13,11/09/14,D19S433,142.45,5245
18R-13,11/09/14,D19S433,155.72,2476
18R-13,11/09/14,TH01,188.57,1865
18R-13,11/09/14,TH01,192.59,3736
18R-13,11/09/14,FGA,251.07,1979
18R-13,11/09/14,FGA,254.78,1006
18R-13,11/09/14,FGA,258.54,789
18R-13,11/09/14,FGA,262.16,1669
18R-13,11/09/14,D2S441,87.52,2255
18R-13,11/09/14,D2S441,90.68,955
18R-13,11/09/14,D2S441,99.64,2719
18R-13,11/09/14,D3S1358,147.16,2639
18R-13,11/09/14,D3S1358,151.35,869
18R-13,11/09/14,D3S1358,155.28,1523
18R-13,11/09/14,D1S1656,190.28,619
18R-13,11/09/14,D1S1656,194.21,1545
18R-13,11/09/14,D1S1656,202.01,1281
18R-13,11/09/14,D1S1656,205.02,403
18R-13,11/09/14,D12S391,232.71,457
18R-13,11/09/14,D12S391,240.43,590
18R-13,11/09/14,D12S391,244.46,1187
18R-13,11/09/14,D12S391,248.3,1134
18R-13,11/09/14,SE33,352.77,864
18R-13,11/09/14,SE33,365.12,417
18R-13,11/09/14,SE33,373.33,1450
18R-12,11/09/14,D10S1248,104.5,999
18R-12,11/09/14,D10S1248,112.66,1798
18R-12,11/09/14,vWA,168.52,529
18R-12,11/09/14,vWA,172.47,1307
18R-12,11/09/14,vWA,176.49,393
18R-12,11/09/14,vWA,184.5,1000
18R-12,11/09/14,D16S539,244.29,1841
18R-12,11/09/14,D2S1338,309.53,1059
18R-12,11/09/14,D2S1338,313.58,435
18R-12,11/09/14,D2S1338,317.77,726
18R-12,11/09/14,AMEL,100.46,13721
18R-12,11/09/14,D8S1179,144.65,2911
18R-12,11/09/14,D8S1179,152.98,7225
18R-12,11/09/14,D21S11,203.62,1348
18R-12,11/09/14,D21S11,207.67,1226
18R-12,11/09/14,D21S11,211.64,2217
18R-12,11/09/14,D21S11,217.77,1103
18R-12,11/09/14,D21S11,227.79,2805
18R-12,11/09/14,D18S51,292.53,1975
18R-12,11/09/14,D18S51,304.78,1407
18R-12,11/09/14,D18S51,312.92,1792
18R-12,11/09/14,D18S51,317.17,1957
18R-12,11/09/14,D22S1045,88.82,5287
18R-12,11/09/14,D22S1045,101.2,6358
18R-12,11/09/14,D22S1045,104.32,2676
18R-12,11/09/14,D19S433,142.54,7448
18R-12,11/09/14,D19S433,146.32,2750
18R-12,11/09/14,TH01,192.61,8180
18R-12,11/09/14,FGA,241.46,848
18R-12,11/09/14,FGA,251.08,1235
18R-12,11/09/14,FGA,254.81,1599
18R-12,11/09/14,FGA,258.52,2027
18R-12,11/09/14,D2S441,90.64,2037
18R-12,11/09/14,D2S441,99.64,3638
18R-12,11/09/14,D3S1358,143.42,1564
18R-12,11/09/14,D3S1358,147.19,3332
18R-12,11/09/14,D3S1358,151.4,2043
18R-12,11/09/14,D1S1656,190.2,1889
18R-12,11/09/14,D1S1656,198.11,1481
18R-12,11/09/14,D1S1656,204.97,1231
18R-12,11/09/14,D12S391,232.73,1204
18R-12,11/09/14,D12S391,239.5,855
18R-12,11/09/14,D12S391,240.52,2015
18R-12,11/09/14,SE33,365.08,1082
18R-12,11/09/14,SE33,369.18,1023
18R-12,11/09/14,SE33,373.27,1241
18R-10,11/09/14,D10S1248,104.5,1341
18R-10,11/09/14,D10S1248,112.75,3496
18R-10,11/09/14,vWA,168.47,926
18R-10,11/09/14,vWA,172.43,1756
18R-10,11/09/14,vWA,184.52,933
18R-10,11/09/14,D16S539,244.41,1599
18R-10,11/09/14,D2S1338,309.59,786
18R-10,11/09/14,D2S1338,313.58,258
18R-10,11/09/14,D2S1338,317.85,761
18R-10,11/09/14,AMEL,100.46,12827
18R-10,11/09/14,D8S1179,144.58,1913
18R-10,11/09/14,D8S1179,152.86,5970
18R-10,11/09/14,D21S11,199.74,641
18R-10,11/09/14,D21S11,207.72,1280
18R-10,11/09/14,D21S11,211.71,2065
18R-10,11/09/14,D21S11,227.89,2424
18R-10,11/09/14,D18S51,292.5,1922
18R-10,11/09/14,D18S51,304.73,552
18R-10,11/09/14,D18S51,313,1262
18R-10,11/09/14,D18S51,317.25,2095
18R-10,11/09/14,D22S1045,88.87,6944
18R-10,11/09/14,D22S1045,101.29,5986
18R-10,11/09/14,D19S433,142.46,11064
18R-10,11/09/14,TH01,192.66,6077
18R-10,11/09/14,FGA,251.25,749
18R-10,11/09/14,FGA,254.9,2353
18R-10,11/09/14,FGA,258.61,2542
18R-10,11/09/14,D2S441,90.7,3016
18R-10,11/09/14,D2S441,99.64,4059
18R-10,11/09/14,D3S1358,143.26,1050
18R-10,11/09/14,D3S1358,147.04,3590
18R-10,11/09/14,D3S1358,151.27,2039
18R-10,11/09/14,D1S1656,190.15,2038
18R-10,11/09/14,D1S1656,205.01,1218
18R-10,11/09/14,D12S391,232.77,1328
18R-10,11/09/14,D12S391,240.52,1524
18R-10,11/09/14,SE33,365.1,813
18R-10,11/09/14,SE33,373.25,1397
18R-10,11/09/14,SE33,408.25,391
18R-08,11/09/14,D10S1248,96.34,522
18R-08,11/09/14,D10S1248,104.59,863
18R-08,11/09/14,D10S1248,112.65,388
18R-08,11/09/14,vWA,168.59,321
18R-08,11/09/14,vWA,172.49,368
18R-08,11/09/14,vWA,176.46,334
18R-08,11/09/14,vWA,188.49,202
18R-08,11/09/14,D16S539,240.18,208
18R-08,11/09/14,D16S539,244.36,205
18R-08,11/09/14,D16S539,256.52,192
18R-08,11/09/14,D2S1338,309.64,257
18R-08,11/09/14,D2S1338,313.66,139
18R-08,11/09/14,AMEL,100.55,4117
18R-08,11/09/14,D8S1179,144.63,1135
18R-08,11/09/14,D8S1179,153.07,1117
18R-08,11/09/14,D21S11,203.67,483
18R-08,11/09/14,D21S11,207.68,769
18R-08,11/09/14,D21S11,217.83,382
18R-08,11/09/14,D21S11,227.89,365
18R-08,11/09/14,D18S51,304.72,603
18R-08,11/09/14,D18S51,312.99,505
18R-08,11/09/14,D18S51,317.17,509
18R-08,11/09/14,D22S1045,88.98,1243
18R-08,11/09/14,D22S1045,101.29,1188
18R-08,11/09/14,D22S1045,104.4,2054
18R-08,11/09/14,D19S433,142.58,1411
18R-08,11/09/14,D19S433,146.4,1597
18R-08,11/09/14,D19S433,150.14,1067
18R-08,11/09/14,TH01,192.6,2110
18R-08,11/09/14,FGA,241.49,321
18R-08,11/09/14,FGA,251.17,473
18R-08,11/09/14,FGA,258.59,603
18R-08,11/09/14,FGA,277.62,695
18R-08,11/09/14,D2S441,87.6,386
18R-08,11/09/14,D2S441,91.65,627
18R-08,11/09/14,D2S441,99.73,1156
18R-08,11/09/14,D3S1358,143.38,1261
18R-08,11/09/14,D3S1358,147.21,890
18R-08,11/09/14,D1S1656,190.15,439
18R-08,11/09/14,D1S1656,198.17,944
18R-08,11/09/14,D12S391,232.72,396
18R-08,11/09/14,D12S391,240.52,742
18R-08,11/09/14,SE33,369.08,312
18R-08,11/09/14,SE33,373.25,214
18R-04,11/09/14,D10S1248,104.52,976
18R-04,11/09/14,D10S1248,112.73,2227
18R-04,11/09/14,vWA,168.51,568
18R-04,11/09/14,vWA,172.49,1613
18R-04,11/09/14,vWA,184.53,1145
18R-04,11/09/14,D16S539,244.36,1786
18R-04,11/09/14,D2S1338,309.56,697
18R-04,11/09/14,D2S1338,313.66,358
18R-04,11/09/14,D2S1338,317.91,594
18R-04,11/09/14,AMEL,100.46,8290
18R-04,11/09/14,D8S1179,152.98,4935
18R-04,11/09/14,D21S11,199.65,610
18R-04,11/09/14,D21S11,207.74,999
18R-04,11/09/14,D21S11,211.77,2284
18R-04,11/09/14,D21S11,227.86,2052
18R-04,11/09/14,D18S51,292.52,1663
18R-04,11/09/14,D18S51,312.99,1382
18R-04,11/09/14,D18S51,317.21,1716
18R-04,11/09/14,D22S1045,88.91,2766
18R-04,11/09/14,D22S1045,91.93,934
18R-04,11/09/14,D22S1045,101.2,3552
18R-04,11/09/14,D19S433,142.49,4903
18R-04,11/09/14,TH01,192.62,4280
18R-04,11/09/14,FGA,251.18,911
18R-04,11/09/14,FGA,254.94,2039
18R-04,11/09/14,FGA,258.59,2071
18R-04,11/09/14,FGA,262.36,570
18R-04,11/09/14,D2S441,90.74,2259
18R-04,11/09/14,D2S441,99.63,2780
18R-04,11/09/14,D3S1358,147.2,2317
18R-04,11/09/14,D3S1358,151.38,1725
18R-04,11/09/14,D3S1358,155.29,683
18R-04,11/09/14,D1S1656,190.19,1692
18R-04,11/09/14,D1S1656,194.18,636
18R-04,11/09/14,D1S1656,201.98,489
18R-04,11/09/14,D1S1656,204.99,1525
18R-04,11/09/14,D12S391,232.78,1065
18R-04,11/09/14,D12S391,240.52,985
18R-04,11/09/14,D12S391,244.54,501
18R-04,11/09/14,D12S391,248.36,375
18R-04,11/09/14,SE33,352.72,452
18R-04,11/09/14,SE33,365.06,1084
18R-04,11/09/14,SE33,373.19,1464
18R-20,10/09/14,D10S1248,112.67,3528
18R-20,10/09/14,vWA,168.52,1336
18R-20,10/09/14,vWA,172.56,1843
18R-20,10/09/14,vWA,176.58,1155
18R-20,10/09/14,vWA,184.57,1476
18R-20,10/09/14,D16S539,244.37,2661
18R-20,10/09/14,D16S539,252.58,1076
18R-20,10/09/14,D16S539,256.54,814
18R-20,10/09/14,D2S1338,309.53,1248
18R-20,10/09/14,D2S1338,313.67,759
18R-20,10/09/14,D2S1338,317.85,1023
18R-20,10/09/14,D2S1338,330.15,664
18R-20,10/09/14,AMEL,100.55,16666
18R-20,10/09/14,D8S1179,140.53,3045
18R-20,10/09/14,D8S1179,152.98,10553
18R-20,10/09/14,D21S11,211.72,5164
18R-20,10/09/14,D21S11,213.75,2053
18R-20,10/09/14,D21S11,227.88,2234
18R-20,10/09/14,D18S51,284.3,1656
18R-20,10/09/14,D18S51,290.39,1272
18R-20,10/09/14,D18S51,292.53,2171
18R-20,10/09/14,D18S51,317.25,1859
18R-20,10/09/14,D22S1045,89.04,9651
18R-20,10/09/14,D22S1045,98.28,3538
18R-20,10/09/14,D22S1045,101.36,7182
18R-20,10/09/14,D19S433,142.46,10903
18R-20,10/09/14,TH01,192.64,10006
18R-20,10/09/14,FGA,243.52,1506
18R-20,10/09/14,FGA,254.89,3205
18R-20,10/09/14,FGA,258.6,1898
18R-20,10/09/14,D2S441,90.76,4055
18R-20,10/09/14,D2S441,95.66,2162
18R-20,10/09/14,D2S441,99.73,3668
18R-20,10/09/14,D3S1358,147.11,4954
18R-20,10/09/14,D3S1358,151.23,4015
18R-20,10/09/14,D1S1656,190.15,1779
18R-20,10/09/14,D1S1656,204.97,2281
18R-20,10/09/14,D12S391,232.73,1161
18R-20,10/09/14,D12S391,240.52,2043
18R-20,10/09/14,SE33,365.1,1614
18R-20,10/09/14,SE33,369.13,1365
18R-20,10/09/14,SE33,373.25,1561
18R-20,10/09/14,SE33,377.28,990
18R-12,10/09/14,D10S1248,104.62,540
18R-12,10/09/14,D10S1248,112.74,511
18R-12,10/09/14,vWA,172.46,389
18R-12,10/09/14,vWA,176.54,222
18R-12,10/09/14,vWA,184.47,244
18R-12,10/09/14,vWA,188.49,192
18R-12,10/09/14,D16S539,244.36,332
18R-12,10/09/14,D16S539,248.44,134
18R-12,10/09/14,D16S539,256.57,182
18R-12,10/09/14,D2S1338,309.63,310
18R-12,10/09/14,D2S1338,313.66,139
18R-12,10/09/14,D2S1338,317.82,99
18R-12,10/09/14,AMEL,100.56,2752
18R-12,10/09/14,D8S1179,144.55,901
18R-12,10/09/14,D8S1179,152.95,820
18R-12,10/09/14,D21S11,207.64,924
18R-12,10/09/14,D21S11,211.68,425
18R-12,10/09/14,D21S11,227.84,430
18R-12,10/09/14,D18S51,292.54,443
18R-12,10/09/14,D18S51,304.79,378
18R-12,10/09/14,D18S51,312.99,431
18R-12,10/09/14,D18S51,317.21,382
18R-12,10/09/14,D22S1045,88.92,761
18R-12,10/09/14,D22S1045,101.3,585
18R-12,10/09/14,D22S1045,104.44,750
18R-12,10/09/14,D22S1045,107.56,579
18R-12,10/09/14,D19S433,142.59,1286
18R-12,10/09/14,D19S433,146.34,1279
18R-12,10/09/14,TH01,192.59,1525
18R-12,10/09/14,TH01,196.6,568
18R-12,10/09/14,FGA,243.58,483
18R-12,10/09/14,FGA,254.89,857
18R-12,10/09/14,FGA,258.58,466
18R-12,10/09/14,D2S441,87.63,535
18R-12,10/09/14,D2S441,90.78,699
18R-12,10/09/14,D2S441,99.72,506
18R-12,10/09/14,D3S1358,147.23,660
18R-12,10/09/14,D3S1358,151.34,390
18R-12,10/09/14,D3S1358,155,412
18R-12,10/09/14,D1S1656,190.06,234
18R-12,10/09/14,D1S1656,198.09,476
18R-12,10/09/14,D1S1656,204.98,228
18R-12,10/09/14,D12S391,232.86,181
18R-12,10/09/14,D12S391,240.52,656
18R-12,10/09/14,D12S391,260.17,306
18R-12,10/09/14,SE33,365.02,229
18R-12,10/09/14,SE33,369.2,251
18R-12,10/09/14,SE33,373.3,274
18R-12,10/09/14,SE33,381.43,217
18R-34,09/09/14,D10S1248,104.6,3954
18R-34,09/09/14,vWA,172.52,2370
18R-34,09/09/14,vWA,176.56,1530
18R-34,09/09/14,vWA,188.55,1363
18R-34,09/09/14,D16S539,244.41,1078
18R-34,09/09/14,D16S539,248.54,802
18R-34,09/09/14,D16S539,252.6,1345
18R-34,09/09/14,D16S539,256.6,837
18R-34,09/09/14,D2S1338,301.72,803
18R-34,09/09/14,D2S1338,309.66,1089
18R-34,09/09/14,D2S1338,313.75,992
18R-34,09/09/14,D2S1338,330.13,787
18R-34,09/09/14,AMEL,100.55,14485
18R-34,09/09/14,D8S1179,144.61,8722
18R-34,09/09/14,D8S1179,148.77,2810
18R-34,09/09/14,D21S11,207.71,8207
18R-34,09/09/14,D18S51,284.35,1407
18R-34,09/09/14,D18S51,304.85,3253
18R-34,09/09/14,D18S51,313.08,1752
18R-34,09/09/14,D22S1045,85.89,5685
18R-34,09/09/14,D22S1045,88.93,5799
18R-34,09/09/14,D22S1045,101.29,1683
18R-34,09/09/14,D22S1045,104.42,4448
18R-34,09/09/14,D22S1045,107.51,2879
18R-34,09/09/14,D19S433,146.38,12416
18R-34,09/09/14,TH01,192.63,8566
18R-34,09/09/14,TH01,196.62,2274
18R-34,09/09/14,FGA,243.55,1357
18R-34,09/09/14,FGA,251.17,1877
18R-34,09/09/14,FGA,254.93,1175
18R-34,09/09/14,FGA,277.56,1043
18R-34,09/09/14,D2S441,87.55,6386
18R-34,09/09/14,D2S441,91.68,4894
18R-34,09/09/14,D3S1358,147.17,4447
18R-34,09/09/14,D3S1358,155.22,3070
18R-34,09/09/14,D1S1656,194.19,1558
18R-34,09/09/14,D1S1656,198.1,4278
18R-34,09/09/14,D12S391,236.72,942
18R-34,09/09/14,D12S391,240.52,1706
18R-34,09/09/14,D12S391,248.54,799
18R-34,09/09/14,D12S391,260.17,541
18R-34,09/09/14,SE33,352.72,1204
18R-34,09/09/14,SE33,369.12,1894
18R-34,09/09/14,SE33,381.42,944
18R-34,09/09/14,SE33,412.27,857
18R-31,09/09/14,D10S1248,96.44,1906
18R-31,09/09/14,vWA,168.56,1722
18R-31,09/09/14,vWA,172.61,2064
18R-31,09/09/14,vWA,176.57,696
18R-31,09/09/14,vWA,184.52,568
18R-31,09/09/14,vWA,188.6,641
18R-31,09/09/14,D16S539,244.41,2199
18R-31,09/09/14,D16S539,264.6,766
18R-31,09/09/14,D2S1338,297.6,1092
18R-31,09/09/14,D2S1338,309.66,735
18R-31,09/09/14,D2S1338,313.66,367
18R-31,09/09/14,D2S1338,317.85,289
18R-31,09/09/14,D2S1338,326.05,881
18R-31,09/09/14,D8S1179,144.6,5787
18R-31,09/09/14,D8S1179,148.76,3702
18R-31,09/09/14,D8S1179,152.92,5504
18R-31,09/09/14,D21S11,199.74,2698
18R-31,09/09/14,D21S11,207.71,3112
18R-31,09/09/14,D21S11,211.7,1097
18R-31,09/09/14,D21S11,217.83,2905
18R-31,09/09/14,D21S11,227.92,1118
18R-31,09/09/14,D18S51,292.54,1047
18R-31,09/09/14,D18S51,296.69,2163
18R-31,09/09/14,D18S51,304.77,745
18R-31,09/09/14,D18S51,313,1078
18R-31,09/09/14,D18S51,317.25,867
18R-31,09/09/14,D18S51,325.63,1867
18R-31,09/09/14,D22S1045,88.93,1903
18R-31,09/09/14,D22S1045,98.27,4416
18R-31,09/09/14,D22S1045,101.39,6666
18R-31,09/09/14,D22S1045,104.51,5124
18R-31,09/09/14,D22S1045,107.61,4173
18R-31,09/09/14,D19S433,142.48,6184
18R-31,09/09/14,D19S433,144.42,3047
18R-31,09/09/14,D19S433,146.37,5574
18R-31,09/09/14,TH01,192.66,6175
18R-31,09/09/14,TH01,196.64,4827
18R-31,09/09/14,FGA,243.54,1140
18R-31,09/09/14,FGA,247.34,1829
18R-31,09/09/14,FGA,251.17,2016
18R-31,09/09/14,FGA,254.94,1734
18R-31,09/09/14,FGA,258.68,711
18R-31,09/09/14,D2S441,87.64,3367
18R-31,09/09/14,D2S441,99.73,3819
18R-31,09/09/14,D3S1358,147.17,5757
18R-31,09/09/14,D3S1358,151.24,3292
18R-31,09/09/14,D3S1358,155.04,1621
18R-31,09/09/14,D1S1656,190.15,862
18R-31,09/09/14,D1S1656,194.22,1945
18R-31,09/09/14,D1S1656,198.1,2087
18R-31,09/09/14,D1S1656,204.91,2465
18R-31,09/09/14,D12S391,232.79,604
18R-31,09/09/14,D12S391,236.65,1334
18R-31,09/09/14,D12S391,240.52,2356
18R-31,09/09/14,SE33,360.99,1554
18R-31,09/09/14,SE33,365.06,747
18R-31,09/09/14,SE33,369.12,818
18R-31,09/09/14,SE33,373.19,530
18R-31,09/09/14,SE33,381.42,640
18R-31,09/09/14,SE33,420.42,1253
18R-30,09/09/14,D10S1248,112.75,6330
18R-30,09/09/14,vWA,172.56,2592
18R-30,09/09/14,vWA,184.56,2519
18R-30,09/09/14,D16S539,244.46,3668
18R-30,09/09/14,D2S1338,309.59,1341
18R-30,09/09/14,D2S1338,317.94,1323
18R-30,09/09/14,AMEL,100.46,23241
18R-30,09/09/14,D8S1179,152.98,14126
18R-30,09/09/14,D21S11,211.71,4829
18R-30,09/09/14,D21S11,227.96,4304
18R-30,09/09/14,D18S51,292.52,3293
18R-30,09/09/14,D18S51,317.26,2383
18R-30,09/09/14,D22S1045,88.93,15209
18R-30,09/09/14,D22S1045,101.28,14183
18R-30,09/09/14,D19S433,142.46,17884
18R-30,09/09/14,TH01,192.55,9967
18R-30,09/09/14,FGA,254.89,2624
18R-30,09/09/14,FGA,258.6,2304
18R-30,09/09/14,D2S441,90.75,10343
18R-30,09/09/14,D2S441,99.64,7639
18R-30,09/09/14,D3S1358,147.11,5903
18R-30,09/09/14,D3S1358,151.32,5165
18R-30,09/09/14,D1S1656,190.15,3366
18R-30,09/09/14,D1S1656,204.92,3041
18R-30,09/09/14,D12S391,232.81,1945
18R-30,09/09/14,D12S391,240.52,1692
18R-30,09/09/14,SE33,365.02,2139
18R-30,09/09/14,SE33,373.25,2000
18R-29,09/09/14,D10S1248,100.37,956
18R-29,09/09/14,D10S1248,104.52,776
18R-29,09/09/14,vWA,172.53,1451
18R-29,09/09/14,D16S539,244.37,584
18R-29,09/09/14,D16S539,252.58,553
18R-29,09/09/14,D2S1338,301.62,400
18R-29,09/09/14,D2S1338,330.09,221
18R-29,09/09/14,AMEL,100.46,5352
18R-29,09/09/14,D8S1179,144.47,1966
18R-29,09/09/14,D8S1179,148.68,1911
18R-29,09/09/14,D21S11,207.67,2608
18R-29,09/09/14,D18S51,284.37,1374
18R-29,09/09/14,D18S51,304.8,945
18R-29,09/09/14,D22S1045,85.82,2569
18R-29,09/09/14,D22S1045,88.91,3230
18R-29,09/09/14,D19S433,146.31,4192
18R-29,09/09/14,TH01,192.65,2586
18R-29,09/09/14,FGA,251.17,1434
18R-29,09/09/14,FGA,277.51,1095
18R-29,09/09/14,D2S441,87.55,1477
18R-29,09/09/14,D2S441,91.55,1896
18R-29,09/09/14,D3S1358,147.1,1303
18R-29,09/09/14,D3S1358,155.26,998
18R-29,09/09/14,D1S1656,194.27,949
18R-29,09/09/14,D1S1656,198.04,975
18R-29,09/09/14,D12S391,236.59,696
18R-29,09/09/14,D12S391,248.47,692
18R-29,09/09/14,SE33,352.76,523
18R-29,09/09/14,SE33,412.28,526
18R-28,09/09/14,D10S1248,112.58,3598
18R-28,09/09/14,vWA,172.47,1326
18R-28,09/09/14,vWA,184.48,1231
18R-28,09/09/14,D16S539,244.33,1807
18R-28,09/09/14,D2S1338,309.61,589
18R-28,09/09/14,D2S1338,317.8,645
18R-28,09/09/14,AMEL,100.55,12451
18R-28,09/09/14,D8S1179,152.89,5803
18R-28,09/09/14,D21S11,211.63,2526
18R-28,09/09/14,D21S11,227.78,2204
18R-28,09/09/14,D18S51,292.52,2010
18R-28,09/09/14,D18S51,317.21,1653
18R-28,09/09/14,D22S1045,88.95,7085
18R-28,09/09/14,D22S1045,101.36,7449
18R-28,09/09/14,D19S433,142.45,8953
18R-28,09/09/14,TH01,192.56,4515
18R-28,09/09/14,FGA,254.86,1950
18R-28,09/09/14,FGA,258.54,1996
18R-28,09/09/14,D2S441,90.76,3474
18R-28,09/09/14,D2S441,99.73,3415
18R-28,09/09/14,D3S1358,147.1,2298
18R-28,09/09/14,D3S1358,151.31,2449
18R-28,09/09/14,D1S1656,190.15,1991
18R-28,09/09/14,D1S1656,204.89,1651
18R-28,09/09/14,D12S391,232.72,1535
18R-28,09/09/14,D12S391,240.52,1144
18R-28,09/09/14,SE33,365.16,895
18R-28,09/09/14,SE33,373.27,1134
18R-22,09/09/14,D10S1248,112.59,5438
18R-22,09/09/14,vWA,172.45,1861
18R-22,09/09/14,vWA,184.46,1546
18R-22,09/09/14,D16S539,244.33,2674
18R-22,09/09/14,D2S1338,309.58,826
18R-22,09/09/14,D2S1338,317.75,894
18R-22,09/09/14,AMEL,100.54,23602
18R-22,09/09/14,D8S1179,152.95,13055
18R-22,09/09/14,D21S11,211.66,3468
18R-22,09/09/14,D21S11,227.8,2977
18R-22,09/09/14,D18S51,292.51,2088
18R-22,09/09/14,D18S51,317.16,1500
18R-22,09/09/14,D22S1045,89,14604
18R-22,09/09/14,D22S1045,101.35,13943
18R-22,09/09/14,D19S433,142.43,19494
18R-22,09/09/14,TH01,192.59,10314
18R-22,09/09/14,FGA,254.77,1705
18R-22,09/09/14,FGA,258.45,1670
18R-22,09/09/14,D2S441,90.72,7635
18R-22,09/09/14,D2S441,98.65,2104
18R-22,09/09/14,D2S441,99.64,5890
18R-22,09/09/14,D3S1358,147.13,4676
18R-22,09/09/14,D3S1358,151.39,4007
18R-22,09/09/14,D1S1656,190.11,1860
18R-22,09/09/14,D1S1656,204.95,1334
18R-22,09/09/14,D12S391,231.78,965
18R-22,09/09/14,D12S391,232.7,1184
18R-22,09/09/14,D12S391,239.42,923
18R-22,09/09/14,D12S391,240.51,1069
18R-22,09/09/14,SE33,365.12,1135
18R-22,09/09/14,SE33,373.25,965
18R-21,09/09/14,D10S1248,96.19,432
18R-21,09/09/14,D10S1248,112.57,493
18R-21,09/09/14,vWA,168.44,321
18R-21,09/09/14,vWA,172.56,441
18R-21,09/09/14,D16S539,244.28,411
18R-21,09/09/14,D2S1338,297.55,120
18R-21,09/09/14,D2S1338,317.85,97
18R-21,09/09/14,D2S1338,326.07,121
18R-21,09/09/14,AMEL,100.46,3575
18R-21,09/09/14,D8S1179,148.68,676
18R-21,09/09/14,D8S1179,152.89,1303
18R-21,09/09/14,D21S11,199.57,437
18R-21,09/09/14,D21S11,211.62,346
18R-21,09/09/14,D21S11,217.77,252
18R-21,09/09/14,D21S11,227.84,272
18R-21,09/09/14,D18S51,292.48,403
18R-21,09/09/14,D18S51,296.65,540
18R-21,09/09/14,D18S51,317.17,396
18R-21,09/09/14,D18S51,325.66,349
18R-21,09/09/14,D22S1045,88.84,629
18R-21,09/09/14,D22S1045,98.1,685
18R-21,09/09/14,D22S1045,101.19,1363
18R-21,09/09/14,D19S433,142.46,1870
18R-21,09/09/14,D19S433,144.39,724
18R-21,09/09/14,TH01,192.55,1504
18R-21,09/09/14,TH01,196.58,447
18R-21,09/09/14,FGA,247.27,649
